"City","Date","PM2.5","PM10","NO","NO2","NH3","CO","SO2","O3","AQI","AQI_Bucket","Latitude","Longitude","Year"
"Conselleria Meteo","3-06-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","4-06-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","5-06-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","6-06-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","7-06-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","8-06-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","9-06-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","10-06-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","11-06-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","12-06-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","13-06-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","14-06-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","15-06-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","16-06-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","17-06-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","18-06-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","19-06-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","20-06-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","21-06-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","22-06-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","23-06-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","24-06-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","25-06-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","26-06-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","27-06-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","28-06-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","29-06-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","30-06-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","1-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","2-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","3-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","4-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","5-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","6-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","7-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","8-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","9-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","10-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","11-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","12-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","13-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","14-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","15-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","16-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","17-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","18-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","19-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","20-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","21-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","22-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","23-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","24-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","25-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","26-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","27-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","28-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","29-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","30-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","31-07-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","1-08-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","2-08-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","3-08-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","4-08-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","5-08-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","6-08-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","7-08-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","8-08-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","9-08-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","10-08-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","11-08-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","12-08-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","13-08-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","14-08-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","15-08-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","16-08-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","17-08-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","18-08-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","19-08-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","20-08-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","21-08-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","22-08-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","23-08-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","24-08-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
"Conselleria Meteo","25-08-2020",11.793811911459,19.2751281479831,7.75598953090397,19.3019931548218,4.67326007326007,0.140360404838312,3.78532608695652,53.1652257444765,0,"Good",39.484169,-0.392797,2020
